Advertising Expenditure,Campaign Engagement Score,Discount Percentage,Average Customer Rating,Product Price,Return Rate,Length of Product Description,Region,Popularity,Sales
637.7513881,41.38095594,30.58263045,4.106965802,1289.749114,2.425385119,178.9277255,South,Low,25652.1209
632.3816046,51.14700897,33.30719797,4.065390748,1293.15992,3.018094631,319.6812387,North,Low,22070.32491
685.9052714,61.76942046,32.31935238,4.173129382,1167.896512,3.229878113,175.5203142,West,Low,28148.18374
567.9521637,47.08799134,26.57362021,4.547133577,1398.949208,1.394101654,332.333745,North,Very High,19414.58111
602.2938737,49.41846859,29.87990789,4.216264,1106.383027,2.343368702,195.6081671,North,Very High,28838.66423
688.9058283,53.8749845,30.30421846,4.43265442,1602.167908,1.253361672,289.2953331,West,High,27765.06371
685.4865472,58.83660594,29.58011252,4.234504018,1633.755704,1.529672763,207.112077,South,Very High,24336.19206
722.0134315,65.44504499,32.19834908,4.285722744,1540.232016,1.698110121,297.2850997,East,High,29090.01371
678.7866097,66.17239358,29.83444976,4.438408588,1406.522238,2.157998383,366.7840591,North,Moderate,28113.91179
512.3400617,54.44566625,32.21727597,4.232944301,1404.506591,2.792134329,280.1426179,East,Moderate,20729.21558
702.1308982,56.92208635,26.84918072,4.294410181,1658.175389,1.378614291,221.5111862,South,High,22375.20577
635.734701,68.86145786,36.87205463,4.508619081,1808.977872,1.565679215,194.8325823,South,Very High,21930.00511
672.332555,58.66782243,30.16806858,4.40183189,1754.873842,1.402225525,309.5968315,West,Very High,25149.13102
531.0274429,41.83763136,34.04329922,4.639104142,1329.061018,1.587717138,224.5703686,South,Very High,23608.73021
675.3570333,65.91000205,30.82575021,4.179664082,1803.771474,1.638879114,226.6151573,South,Low,22700.30274
691.2886066,66.33558128,28.66677579,4.441202485,1312.448735,2.102916694,246.5483708,West,High,29686.67156
664.9471776,51.74574247,31.02663903,4.611990879,1529.546215,0.724811611,171.0409787,South,High,29088.57961
633.9759252,54.56538906,26.03808332,4.481607147,1512.66986,1.032910497,339.4535487,East,Moderate,25840.80909
552.8175999,31.59130512,26.979894,4.202618819,834.7198107,2.554452896,202.4594892,North,High,21630.21166
703.8675317,68.94572648,25.66307643,4.625652385,1491.002684,1.954007015,167.5795949,East,High,30438.0557
494.0203384,43.99149607,28.40326336,4.226668619,1427.389123,1.160817929,285.9133453,West,Moderate,22436.22012
592.6336281,40.53620895,32.54797956,4.646651276,1637.92234,3.44210874,270.7228898,East,High,20284.39654
615.2754226,53.25455937,37.6129144,4.377502317,1442.930431,0.211220913,185.5043454,West,Very High,26452.77871
633.5347146,58.59728077,24.22372626,4.456904336,1429.096564,1.444194617,290.2369585,West,Very High,23233.16231
691.2495936,55.08529953,34.34505438,4.232715491,1426.634487,1.427554882,143.0986699,South,Very High,28630.5786
530.351622,34.54030206,28.024681,4.670708733,1476.961133,2.582227137,301.0355256,East,Very High,22112.48423
571.9047049,50.62539539,31.92094023,4.214815836,1447.438902,1.235633426,222.0252201,West,Very High,20184.82417
622.6014709,60.77481303,32.26630808,4.689449706,1402.069112,1.472533761,240.8276485,West,High,24472.67573
730.3777656,63.10037078,27.17705853,4.009738706,1513.919439,1.807101594,205.3983119,South,Low,24042.37228
516.9439514,38.62596112,21.90395758,4.51391848,1270.50843,0.586071009,274.3877366,North,Very High,20695.88124
587.3863466,34.95842005,27.88943551,4.488849691,1253.419111,1.692430747,355.0944458,North,Very High,21344.37897
686.9020742,46.41916695,34.59027804,4.191144973,1512.777768,1.592294253,286.0786005,East,Low,24558.78858
445.4176249,55.42165915,26.99574135,3.800684323,1075.693905,2.761657053,121.2453334,East,Low,18156.16269
653.7006099,64.9606247,32.47608061,4.017630165,1530.152759,3.792417205,312.117523,North,Low,24211.61193
740.5636599,76.20432125,31.75668253,4.332399534,1665.454961,2.715325318,116.0889319,North,Moderate,29271.29819
701.8221446,68.75583754,31.92111166,4.785439842,1499.189533,1.416730432,254.9800787,West,High,28895.99416
538.1924236,44.87115537,25.3695822,4.420036596,1441.477088,0.707269224,190.8888914,West,Very High,20933.75861
601.6644345,51.9531239,32.86467072,4.245146624,1075.731492,0.888798889,233.4466065,East,High,25880.24933
641.1428297,58.59736169,34.15093366,4.716670672,1526.813101,0.923842342,305.637614,North,Very High,28051.00059
660.5806456,57.8146538,32.62566677,4.534976963,1562.713292,0.667744153,340.7581368,East,Very High,24382.73581
673.1124431,51.61944312,28.52855631,4.340953267,1803.446348,2.672742274,266.1221685,North,Moderate,25377.21542
665.515304,57.86105978,34.43600232,4.361096942,1571.231248,2.445459389,337.5199504,East,High,26668.39348
579.8280572,32.34934746,27.19950878,4.361493682,1471.96767,1.574327244,273.4863378,East,High,20239.01158
660.1070165,41.96199563,30.70018109,4.460178449,1457.716431,1.397794097,202.026141,North,Moderate,28878.52622
541.4617176,41.31981416,28.80426481,4.023708871,1634.207501,2.102110308,200.1454254,West,Low,17486.34889
586.8831825,32.23036783,29.53630929,4.724885753,863.6271968,1.76242392,250.9583709,East,Moderate,26320.18907
599.2307584,49.19531449,17.82785285,4.53723497,1418.421892,1.348031593,235.8288434,East,Very High,25016.19872
598.5226665,45.47143855,29.88380829,4.448667365,1017.466965,1.30517534,189.2087366,South,High,27718.81221
618.5266021,42.99474341,25.85866363,4.268547131,1267.601022,2.675582904,258.5366266,East,High,26328.15776
569.4508782,62.41349423,24.80694598,4.362174901,1513.870284,0.866958358,301.8764953,East,High,22005.1766
587.738008,42.64458981,30.87656128,4.381159466,1330.991708,2.551765581,299.2929215,East,Very High,27186.61491
629.4408412,35.15403665,29.91144497,4.340051188,1560.970833,1.963210148,176.5096687,South,High,22111.59601
591.6857,52.22375126,24.69107829,4.04936377,1543.841908,3.402784712,153.2043222,East,Low,18979.50387
462.7016531,32.65633681,25.89260873,4.735243677,1355.02367,1.294221992,274.912602,East,High,19291.83694
546.1880111,42.97262727,21.42739694,4.463999103,1265.836342,0.680959377,169.9029285,South,Very High,24218.76079
561.821509,52.43656703,19.32150925,4.438840806,1546.223396,1.783494963,369.0896404,West,Very High,22695.73453
599.249355,23.89577016,27.44779293,4.62105187,1439.651454,0.738076139,155.4230591,West,Moderate,24444.42473
571.841502,55.49957276,30.03806581,4.295699185,1660.702088,0.771913397,340.1632471,East,Very High,20589.21103
662.0214586,38.85571245,30.2407869,4.433745031,1591.044298,3.053638626,259.0132139,West,High,24810.05975
590.106161,59.29404548,29.38538044,4.050591192,1179.522399,2.813868136,182.3982316,East,Low,24238.38015
508.1424814,45.76395662,38.81192114,4.264678564,1374.022437,1.437467116,261.9626748,West,High,23944.52173
677.6850469,33.46388491,36.46444775,4.540717889,1769.160868,1.711425758,186.0172121,South,Moderate,24731.29444
652.6109322,41.6084129,33.29146833,4.574931273,1588.412819,1.669742279,317.4818699,North,Moderate,23367.69414
768.4343009,91.1323041,31.79671332,4.096615031,1772.211102,2.180361967,131.5016812,East,Low,27186.60426
546.8940705,50.87059108,19.0851343,4.821988002,1127.612608,1.184965572,203.903178,East,Very High,26813.19473
754.0488909,71.2432281,33.498454,4.699677021,1717.200305,0.176894923,283.5585394,West,High,30179.81933
669.7630937,55.60581204,31.66926639,4.161786746,1054.912141,0.98028894,285.9228893,West,Low,28723.56206
640.2344218,44.72616769,30.424126,4.201570422,723.5181246,2.867782378,271.8189363,South,High,28500.09041
397.7482263,23.37890599,15.11323201,4.507521059,1108.224626,1.875977588,208.150145,East,Very High,15585.09292
612.639065,35.51611035,26.00244816,4.65523858,1753.509378,0.725003015,173.8882366,East,Very High,24135.09894
498.4307758,36.37569302,35.77559833,4.099275892,1355.385395,0.601920001,334.5497283,North,Low,17943.44037
602.2253468,59.61372878,26.85391335,4.467121658,1557.703189,2.478083771,322.6006091,West,Moderate,23352.69412
644.9382401,73.87568962,36.84407658,4.759187564,1393.727802,2.062375758,285.8855786,South,Very High,30824.3236
713.6776059,59.43049261,32.42895052,4.16324728,1261.446324,0.584305421,299.9050599,West,Low,26556.68709
667.9432748,51.252573,26.03167287,4.646296677,1478.594498,2.008822747,283.2122903,West,Moderate,25245.31739
638.8853815,41.71101522,30.4676168,4.250423021,1264.992465,1.498765474,236.8628711,East,Very High,26738.98088
624.5360428,56.46462487,23.66926826,4.518516428,1732.119096,1.005654789,295.9277884,West,Very High,21528.53586
595.818474,55.97273955,26.15343949,4.415175165,1261.155147,1.588494117,242.2111561,South,Very High,27769.9445
637.6722169,49.71831238,36.1451492,4.5948632,1468.233021,1.350068377,224.3837351,East,Moderate,25347.1883
594.7065572,43.08749088,25.39572519,4.134103124,1568.48469,1.795366675,360.899711,East,Low,21738.73701
611.2258177,42.21770535,36.48425776,4.652876676,1606.172436,1.521308342,335.9853837,East,Moderate,25469.19842
515.8120999,38.39497104,23.99900389,4.378094166,1253.089718,0.578793363,224.7773709,South,High,21355.74046
642.9823627,47.7613011,20.05396662,4.640202907,1720.189052,3.545765234,247.0841445,East,High,21049.94532
609.3136367,73.41043171,27.54348662,4.37650315,1472.735816,0.373727095,130.4406519,South,High,22627.96909
516.0020155,33.04058936,33.1365488,4.345422493,1094.875174,0.978573101,337.0629959,East,Very High,21719.43446
490.6244728,30.43150197,27.74191959,4.540740678,1606.872352,2.720956462,316.2205221,South,High,21855.37724
520.5303181,51.60277735,26.12204902,4.474179489,1565.229087,0.772136764,334.7615394,West,High,23446.59758
624.2115575,52.41730688,32.79177343,4.524916869,1636.171652,2.532243843,230.1057922,West,Very High,20182.22076
573.0414983,54.10274991,31.05343563,4.142656949,972.3556231,0.68449005,309.1096031,North,Low,24521.57268
607.8094336,47.85454897,20.25139837,4.386337222,1845.99114,3.13133456,221.3118561,West,High,20862.0646
594.7923927,45.96000997,25.22845977,4.612699191,1025.665396,0.762081783,280.9311131,East,Very High,27811.07764
687.8371361,68.21012758,27.56258952,4.445760212,1469.357748,1.157502897,275.9589067,South,Moderate,26885.07452
499.0516899,15.6097585,18.83039052,4.555987436,1381.501965,1.357219993,223.4295339,East,High,21689.07963
610.0213565,44.44392177,22.98373548,4.426201915,1548.17889,0.67649451,293.910383,West,Moderate,24021.65813
568.3644579,57.36238598,28.31490894,4.135263559,1576.50037,2.175866331,196.6705341,South,Low,20956.30126
640.376274,48.59303313,30.74184625,4.502880925,1513.150308,2.275276932,374.3105157,South,Moderate,24876.03453
613.0682566,51.46433979,35.39902526,4.691942646,1206.490991,1.265680526,261.6069914,East,Very High,21859.3829
560.6434003,40.98735408,32.68496308,4.169095282,1225.943794,0.61638078,272.613484,East,Low,23611.75458
591.2290097,53.321582,32.4162015,4.324176258,1400.498661,4.060901915,157.2373418,West,Moderate,20899.74908
488.597112,21.63859185,30.43619234,4.234083249,1119.130923,1.433579493,262.0415488,West,Very High,21979.95203
667.3027434,58.93077868,25.06502608,4.629615648,1443.141418,2.157318603,238.6873503,North,High,30165.72561
504.7858842,59.32111202,28.78504226,4.600569189,1318.62164,1.424532991,233.5913111,East,High,20700.05256
461.0587699,23.54713342,22.7144186,4.528281902,1284.604001,0.988997807,247.1719787,South,Very High,18245.49575
612.0971492,62.68039589,21.98036706,4.580260297,1152.448864,1.992014423,267.3303002,East,Moderate,30318.67471
631.9385852,44.19151966,30.69592019,4.332498979,1569.090856,0.787033491,320.9868697,West,Very High,24112.00676
586.2300064,24.73354079,19.53137595,4.252878136,1458.244849,2.087690964,235.5817367,North,Very High,22277.0982
631.1787054,47.64477216,34.55616662,4.39300056,1044.09498,3.327825384,219.5684317,South,Very High,26261.89015
690.5974518,62.99884044,31.62940787,4.27884997,1540.706049,1.138932373,332.3479176,South,Very High,27240.43006
637.1487423,61.66950884,33.50309617,4.705822539,1501.344201,1.131085942,277.2397649,South,Moderate,24828.47831
525.864332,33.08779108,21.81684521,4.587000078,1421.676312,0.873154438,352.4777268,West,High,22335.56557
471.1345652,50.1208301,28.1644493,4.535566829,1048.713935,1.084200209,264.2339579,South,High,21702.50267
546.9937911,47.38814843,28.55363321,4.476984588,1401.731556,1.332524171,209.3366618,West,Very High,22074.66366
492.3103241,47.48757351,28.44985722,4.103569285,1197.28612,2.830100212,247.5224121,West,Low,19870.18365
600.5578602,41.15838291,31.57136749,4.120471778,1433.116415,2.033062672,276.9038775,West,Low,20083.20102
473.0736657,68.65735319,29.01574609,4.540874997,1363.883528,2.513172057,124.6457718,South,Very High,18388.14874
675.6662711,56.68290923,29.12952304,4.332670494,1773.971938,1.226340372,166.0944489,South,High,24750.83949
720.1442073,61.37229109,32.05947676,4.634401009,1920.159256,1.754350274,122.0516444,West,Very High,24954.59083
689.8217054,77.58619523,30.88554037,4.680498947,1762.507539,1.782451868,248.1295478,East,Moderate,22137.59988
624.9975186,49.16713763,27.01489156,4.743148291,968.9247605,0.276480039,294.3063113,East,Very High,31025.60195
612.880065,45.47265112,29.1882428,4.61302257,827.6375372,0.272035326,197.4976035,East,High,30179.24703
706.0239792,46.19991136,37.44723558,4.526441608,1274.622451,0.226522668,258.552495,East,Very High,29537.07259
553.2430754,44.45635792,29.93654913,4.574912864,1438.333245,1.42880011,309.0472912,South,Very High,21763.81441
527.1660405,23.53670514,22.81763419,4.444786032,1512.260227,2.463489503,250.7177234,West,High,16955.49497
560.1580408,48.67074719,24.42567293,4.711890501,1376.312443,0.902204234,206.8659524,South,Moderate,26138.90927
548.0701187,44.75815413,14.91469051,4.514639776,1245.624904,0.526027025,247.1914286,East,Moderate,26744.63487
672.0039191,52.27470396,28.99785955,4.258969945,1371.971425,1.057741804,216.3835888,East,High,25159.67588
561.6594208,48.03637856,21.31595517,4.63440552,1580.461666,1.452048273,201.7222142,South,High,21685.96541
622.0928393,49.02194268,34.81192935,4.6114062,1497.266463,0.723772776,289.5801381,South,Very High,24222.27772
481.8155133,41.5473634,20.92783273,4.575825537,1572.429924,0.642422588,171.0224639,West,Very High,22138.00633
772.7451241,68.68884718,31.02372627,4.13604064,1631.776904,0.520354536,210.1821799,East,Low,23713.33121
562.4133705,62.17913776,22.7977064,4.406169076,1285.904559,3.790360788,326.0283219,East,Very High,20544.26936
649.6492407,50.11630175,26.96197457,4.474607476,1674.66282,0.548056764,248.5543995,South,Moderate,28435.78314
633.210561,36.06416795,35.52238553,3.955414126,1322.819731,1.949412861,257.3211765,South,Low,26499.40951
689.9658959,54.60318205,30.582296,4.265819476,1426.390142,3.812672947,163.6550723,East,Very High,24658.39643
671.3969416,81.00178195,37.64338881,4.64146461,1541.994974,2.630319777,295.2545549,East,Very High,26838.69785
502.8943446,37.2229805,30.06080163,4.092521877,1119.416968,0.72055511,223.0908583,North,Low,20126.05247
527.3627476,51.15487916,29.80318688,4.613482886,1357.456851,3.199881416,283.0613576,North,Moderate,22073.57699
570.6872869,50.25742302,33.12549236,4.590077105,1110.014939,0.536027274,231.5300112,North,Very High,25128.21518
648.5182945,31.44008734,32.1319707,4.643922612,1633.551712,0.996259532,292.155369,South,Very High,25387.32802
733.536004,66.72247076,27.1569398,4.550392308,1492.376794,1.378784445,195.009832,North,Moderate,25999.38191
508.7688203,38.91332046,26.08744489,4.393391673,1021.862264,0.638330854,317.4343476,South,High,24166.94539
688.3716099,56.80133541,33.51580252,4.682343999,1667.110183,1.647073937,194.3664376,West,High,24038.52169
525.5877346,39.0160028,30.80296453,4.075748983,1376.385188,0.946266696,224.0304889,West,Low,21116.62833
652.1305751,43.02416786,34.46877283,4.373108503,1601.279999,3.732619358,258.8445138,East,Moderate,20585.62129
631.3340442,83.48601728,36.18681951,4.270326729,1449.621065,1.156471117,288.5252354,West,Very High,23404.09321
568.8827838,57.71297032,28.94932302,4.157003125,1523.479138,2.385587806,297.7944489,West,Low,19151.39111
569.2212059,22.53360565,11.18900718,3.868838152,1407.164498,3.433368025,230.762589,West,Low,21910.4893
583.3482763,31.33402102,27.8348531,4.097848535,1077.952736,1.983877919,187.3537824,West,Low,26406.9037
615.9506599,41.51449082,35.34605116,3.945696527,1355.128244,3.701152193,243.9710252,South,Low,21084.8255
512.8813233,25.10084864,26.15167349,4.504874728,1397.277815,2.440532349,144.0262265,West,Very High,22205.93247
660.9329277,52.12240062,31.10927279,4.438690192,1267.691553,1.94204034,414.4664741,South,Very High,27165.59717
602.7099884,46.59114157,24.30627417,4.660768073,1596.046951,1.426851575,269.2177058,West,High,21194.91985
455.3347259,25.42562443,25.61351648,4.422654837,1635.870714,0.415723545,155.2213773,South,High,14534.85722
728.751138,53.18761988,32.60691541,4.529500512,1400.511951,1.408480442,271.5254611,West,Very High,34077.74148
661.0021608,68.75208109,31.97715094,4.221447626,1652.458242,0.693404507,293.359307,East,Very High,24378.12236
527.4370032,42.87048545,27.9347664,4.53605793,1026.756188,2.800150664,317.7801807,North,Moderate,28240.25905
473.4855273,36.59607877,30.38970556,4.437660521,1478.26975,0.712273153,326.1323357,South,High,22094.04332
679.5622975,61.06248926,30.8847664,4.284302306,1530.745047,1.667144737,390.1995106,South,Very High,26589.80114
659.8037513,55.17115059,35.76665744,4.697567882,1514.197314,2.309095284,216.5865971,North,High,28257.0028
681.557643,33.99291421,32.60168946,4.235309622,1413.621719,0.797416438,193.4830846,East,Moderate,24563.06078
578.8392912,28.05647602,27.87928098,4.614059856,1298.892448,1.60501559,259.9097329,East,Very High,23618.85985
576.7437483,61.96918188,25.68568547,4.19771699,1112.842219,1.102575309,251.6203603,West,Low,25087.82666
537.6360308,48.34321436,26.38983594,4.748050307,1434.458059,2.06594685,255.4494357,North,High,24326.33418
534.8155631,56.34327545,22.01971422,4.175881069,1441.087373,0.537810973,282.6807,North,Low,22877.27937
572.3708444,32.89154433,27.54478809,4.114444937,1317.181995,3.83071463,203.9221489,East,Low,21250.43647
596.9926162,37.52798222,23.65914425,4.174391815,1520.524346,1.810230861,248.3805461,South,Low,18532.79047
620.498429,65.2159521,30.79508781,3.837220374,1702.031846,3.410176151,321.7709696,East,Low,19719.41186
634.2849442,60.54002819,29.67595963,4.614586108,1715.085019,2.620938171,200.9501534,East,High,19637.78867
630.820207,35.6440148,33.31873357,4.136392495,1089.272968,0.948495582,246.5028398,North,Low,26272.63197
540.7135554,42.46299989,30.54062147,3.89839024,1665.076682,2.32801583,176.2925935,West,Low,20232.53016
696.4953994,55.90223862,25.80858958,4.065100799,1517.035119,3.00107264,221.2208142,South,Low,24831.18681
637.8259407,25.23389054,22.01764172,4.335623051,1129.346012,2.656531148,152.6981443,North,Moderate,28332.71162
645.5985118,70.21936205,26.38318274,4.532655375,1644.352945,1.804117963,200.9202478,East,High,23217.15105
464.9006659,27.26553695,19.5748527,4.573766051,1489.702275,0.81687781,300.1923823,North,Very High,19921.5295
459.1399268,47.0168041,34.37096435,4.193818402,1145.735528,2.281374681,275.1350059,East,Low,15833.43201
654.2655571,40.78624364,30.49842078,4.335205256,1563.076125,2.163234174,346.0071482,North,High,22596.02551
599.2350469,48.58873364,33.71347201,4.710604289,1320.802414,1.198668434,274.1409507,East,High,27449.01729
656.2707355,43.16564007,33.16879162,4.488739957,1232.597458,0.75982731,307.8910648,East,Very High,30618.60483
658.7586838,60.6118012,31.78772559,4.557868321,1691.415658,1.88109138,356.0904045,West,Very High,25138.93615
591.7419923,44.60131505,31.42531569,4.520290086,1356.155599,0.890148818,257.9348616,South,Very High,20638.35185
740.609829,48.18298575,29.49200313,4.511260642,1846.081674,1.216528775,234.9028341,South,High,28020.65967
679.0016631,86.30149055,26.05898954,4.420109842,1673.850715,2.382145768,232.2321911,East,High,21999.06303
487.0276166,30.58288699,29.0273323,4.656747407,1333.165249,0.742163655,302.7245711,West,Very High,21229.65263
621.7265843,44.55419897,27.72179103,4.824362115,1291.413642,0.499004161,287.3829968,North,Very High,25624.97906
595.696833,36.63096561,28.79907645,4.631461558,1275.525002,0.454553293,243.9407069,South,Moderate,24421.97212
463.0095663,42.15212877,14.77166615,4.202031923,1085.901871,2.173837163,272.508922,East,Moderate,19816.52552
586.7120794,41.95046212,29.76718417,4.387587416,1440.711611,2.096621429,304.5068775,West,High,21382.2576
426.4433005,26.2960726,30.03549567,4.210916883,1169.087779,1.20876302,230.7828812,North,Very High,18288.64437
575.0125855,43.97643669,26.08656491,4.36369713,1574.333812,2.632583853,218.9550661,West,Very High,22061.89328
462.3044489,48.13112947,25.43336503,4.484792803,707.8377091,1.428323961,352.4039923,West,High,27901.73353
762.1384639,55.26345317,32.11704376,4.524572323,1967.004606,1.36128759,214.1123463,East,Moderate,23005.68702
660.8538151,67.66820545,21.27418433,4.743449109,1583.298842,1.28379502,216.6342026,West,Very High,24460.52438
480.8564605,47.77430121,30.18352945,4.73316863,1372.150391,0.409311914,192.6035444,South,Very High,21085.29803
595.2472692,53.73427194,29.82477045,4.75617629,1466.651147,1.080903737,161.5910505,North,High,24760.71983
497.2762245,49.47908695,28.72660948,4.275549596,1214.241172,0.395757856,368.9046952,West,Very High,25158.49674
630.9399662,49.76667414,34.54592845,4.602360205,1532.087017,1.048558931,175.3725792,North,Very High,24913.94921
634.9791012,39.70050161,24.54207633,4.705716702,1352.168322,2.447705988,76.82680726,West,High,25816.16048
512.7205083,40.36502221,25.96844086,4.690539612,1402.879046,0.328966347,320.9268498,West,Very High,24911.36332
686.4918879,45.61856131,25.66478904,4.526335771,1519.145207,1.081023673,232.6831939,North,High,28388.0425
586.2804384,24.8905092,23.75648766,4.272084197,1295.042503,0.991549336,123.6965253,West,Very High,22900.537
688.5124135,58.49325011,29.38183642,4.522758167,1408.539668,2.181498061,216.9191342,South,Very High,27479.80237
585.4733614,49.16338393,32.62786691,4.211311458,1576.705561,0.781560136,335.3727424,West,Very High,21748.0026
502.1975357,55.12467928,24.23353762,4.657041576,1304.163249,2.382486056,252.5068005,South,Very High,22300.49187
633.6287602,59.49728886,31.48621659,4.35648623,1563.86857,0.935040933,352.1286497,South,High,26748.92222
702.5221748,52.2600714,27.41160092,4.060493913,1332.073544,2.565977265,227.3359674,East,Low,26543.20287
461.0378003,35.84494844,23.63249158,4.55217242,1242.458117,2.358665471,289.8508852,North,Very High,21123.93837
697.1130098,72.71439549,31.60144425,4.181948535,1499.581759,1.558628476,287.7643194,East,Low,27665.34192
625.8472912,68.44661586,33.22071877,4.734644307,1544.173213,1.303990544,277.9991481,North,Very High,25538.91325
697.478475,54.90390086,36.61656727,4.350518658,1639.853154,0.528909853,360.503927,North,Moderate,26961.63256
685.4680833,55.36536503,32.93523389,4.3898079,1283.147924,1.585137586,370.076244,East,Very High,30440.53799
622.131283,55.94334856,22.91628891,4.691001279,1658.506559,2.54286493,169.6995371,East,Very High,23731.38346
714.5396007,58.96851145,35.88733744,4.277835774,1704.026465,0.702058476,276.8872627,South,High,27231.14995
526.3162371,35.58514671,32.55065682,3.996151337,1370.047579,2.688997737,325.4087517,East,Low,20025.34215
669.1949822,61.97003258,30.39633761,4.514122843,1672.479032,2.765230008,298.7648042,North,Very High,26853.70061
350.9971886,24.04154105,17.54280703,4.580186506,1308.87165,0.794509004,316.1281549,North,Very High,15980.68472
545.2984092,38.15446438,26.82578252,4.008184904,1477.099039,1.628405752,305.151328,West,Low,18252.08613
502.423949,38.46304593,21.85749585,4.470578553,1515.054875,3.556299513,243.9226413,North,High,19800.44813
686.0609709,57.63349619,36.82229606,4.273909017,1354.133641,1.065497842,309.7737092,West,Very High,25178.01066
533.3957166,42.22187905,27.39259792,4.454923619,1199.159604,2.448740464,260.1829295,North,Moderate,21080.26212
754.1192536,72.52852414,32.62111366,4.655675779,1805.3578,0.794763614,323.559247,North,High,31101.65473
755.5874624,60.87111079,29.83420005,4.46132677,1610.540479,1.400167627,121.502006,North,Moderate,25582.56619
610.2099203,48.81336737,31.71907517,4.570927336,1601.717348,0.878540162,232.6240976,South,Very High,22623.63661
694.1121934,53.74061774,28.48277918,4.380574204,1264.754301,1.318242484,322.1731548,West,Very High,28066.80807
613.2268779,42.74411778,28.1280252,4.005040941,1555.76208,2.350233942,292.1453825,South,Low,21671.65879
627.89891,37.22818268,30.91975368,4.459937,1275.945137,1.476155358,131.5942439,West,Moderate,24535.4974
652.2259414,34.16933649,31.74292929,4.656461683,1589.87984,1.65349943,88.31470786,North,High,21827.39151
560.0576089,36.63632052,27.5594457,4.449163606,1581.581979,0.889409295,296.5341544,North,Very High,19380.48768
651.1578214,24.32932548,34.23582189,4.365374274,1564.828687,3.293369837,220.5612187,South,Moderate,24103.63863
733.7784521,50.27072913,31.65665513,3.756611499,1684.507687,3.378749401,331.5165665,South,Low,26918.18365
694.2372049,58.36357084,31.58975443,4.324055145,1466.362119,2.074984594,364.3637012,North,Very High,25022.0215
544.6020454,51.62632889,33.67426649,3.988551862,1559.40723,3.879515053,258.6977347,East,Low,19455.71824
600.038978,44.57230909,26.69217942,4.63564462,1615.25225,2.255868345,360.0689257,North,Very High,24871.46967
530.6584987,40.10371,28.4501051,4.769686477,1662.934216,0.133883215,189.9269398,West,High,20629.1227
651.2662404,41.85312856,27.81037941,4.4953325,910.0969696,0.622297741,252.3266259,South,Very High,30339.29874
663.9853781,63.42528353,36.45833036,4.372552936,1622.309269,0.962342381,143.4519489,North,High,25652.59815
579.5297384,45.99017701,24.90747952,4.661088138,1472.397,2.296544683,97.51005858,North,Very High,19258.85317
669.4819999,59.21379737,24.1833747,4.713155643,1284.010406,0.462118413,232.3023926,West,Very High,29790.06748
404.5609677,51.23516501,33.09570116,4.293545507,1494.486315,1.744311054,190.9554862,South,Very High,15121.04099
483.1589356,27.81076727,23.47829738,4.388280548,895.6023216,2.446325425,248.1366861,East,Moderate,24651.15215
606.8945376,49.46449709,31.62301541,4.250838858,1437.134076,1.184020084,200.5485885,West,Very High,24134.58239
710.0224536,57.23695356,35.98810365,4.405686025,1311.996268,1.651623761,215.7480235,West,High,26469.38704
434.7040737,41.19653491,16.80722671,4.127269843,1534.521361,2.073148546,236.0821342,South,Low,17604.38439
578.7384607,57.66165619,28.81165256,4.479255272,1482.977545,2.019571908,211.2491447,East,Moderate,19066.04748
597.198431,49.46397124,17.07962166,4.299205351,1182.317565,1.304922218,101.7975207,East,Moderate,26306.55687
491.4033467,35.77302937,29.54477302,4.439927422,1584.897506,2.504621683,234.262309,North,Very High,13921.3691
430.582066,45.87329758,34.41484389,4.486784413,1390.438999,1.068425994,235.7692546,East,Very High,21654.08084
680.0082029,60.12694404,25.58303706,4.270363956,1273.698416,1.668960347,210.0939216,North,Very High,27370.51449
576.9225229,59.23425789,29.35934575,4.406457246,1794.445842,1.434978754,398.0412934,East,Very High,21608.6072
644.8559776,56.95649459,27.68473388,4.494734811,1560.312762,1.378109401,196.9810114,East,Moderate,26837.74844
598.8967819,61.31125499,31.10371941,4.192905174,1521.85674,1.749452145,172.6873943,North,Low,21823.79804
604.3031012,47.82858169,20.99795164,4.678977459,1406.896749,2.92387067,278.9555452,West,Very High,27103.8505
741.9622906,50.71774363,33.05354538,4.511596615,1395.141308,0.39646987,291.3393159,East,Moderate,31134.65538
600.5735053,44.16540246,29.45773871,4.55237703,1329.3388,1.369292173,190.8757375,East,Very High,26204.76522
678.6101296,53.81405584,29.58076619,4.80921054,924.5222312,0.557540232,233.6065243,South,Very High,31362.79851
648.160609,53.91729301,27.27455299,4.444088922,1530.025323,0.446032297,125.8609091,South,Very High,20877.78483
692.3923553,57.44002521,35.50191728,4.354366831,1733.222735,0.856766659,346.9069259,West,Very High,25527.07806
582.1146102,58.31375421,19.05930498,4.063166174,1480.893682,3.085825066,325.3145351,West,Low,16908.2481
627.2438633,61.40912287,34.85018208,4.492357775,1365.490645,1.828090151,206.7915369,West,High,26158.67791
517.0635051,48.96939697,28.68883197,4.625629179,1325.812006,1.194405181,208.9851514,South,High,21884.02984
718.6230503,49.80026183,35.31564375,4.420743679,1442.099583,1.009522532,227.2915644,North,Very High,29840.14082
653.4786937,39.29543467,31.94121558,4.450062497,1666.005037,2.030966756,230.1977899,West,High,20479.18105
